UserScreenName,UserName,Timestamp,Text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
ClaroyDirectomx,@claroydirectomx,2021-03-31T17:11:18.000Z," El Presidente 
@lopezobrador_
 señaló que Artículo 19 está financiada por empresas extranjeras y por el Departamento de Estado de #EstadosUnidos.
#AMLO #Articulo19 #ConferenciaPresidente  
@article19mex
 #Notimex #SanjuanaMartinez 
@Notimex
 @SanjuanaNotimex",🔴,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1377307415323021313/pu/img/tj9SSHhv5iPkG-CR.jpg'],https://twitter.com/claroydirectomx/status/1377307529210904578
er-ortega,@Ortega_er17,2021-03-31T17:10:58.000Z,"Dime quien te financia y te diré a que intereses respondes... #Articulo19Carlos Suárez E
@Caloshhh
 · Mar 31
Dice Leopoldo Maldonado director de Artículo 19 en el programa de Aristegui que si, que efectivamente están financiados por el departamento de estado de los E.U  y otras organizaciones extranjeras 

Se enojan porque los exhiben, no porque los ataquen y/o los censuren",,,,1,['https://pbs.twimg.com/profile_images/1362590840493727745/k4QzmyAd_mini.jpg'],https://twitter.com/Ortega_er17/status/1377307442187485200
Dr. Matemático,@UnTalPesteNegra,2021-03-31T16:50:09.000Z,"#Articulo19Alfredo Lecona
@AlfredoLecona
 · Mar 31
Escuchen a Anabel Hernández sobre Artículo 19.

Por si algún soldadito del obradorato se atreve a recetar el tradicional “¿dónde estaban cuando...”.

@article19mex
1:19
160.8K views",,,,,['https://pbs.twimg.com/profile_images/1330969035136249859/utAU1bae_mini.jpg'],https://twitter.com/UnTalPesteNegra/status/1377302205624123392
Catalina Pérez Correa (sin-),@cataperezcorrea,2021-03-31T15:16:47.000Z,"Y ya que estamos acá: lean el informe de #Articulo19 
- 2020, el año de la distorsión
-La concentración publicitaria oficial continúa en diez empresas
-El trabajo del Legislativo y su vocación de censurar internetDistorsión: El discurso contra la realidad | Informe anual 2020
El 2020 fue el año de la distorsión, el discurso oficial alteró la percepción de la realidad sobre los derechos humanos en MéxicoEn el 2020 se registró una agresión contra la prensa cada 13 horasEn…
articulo19.org",,,58,102,['https://pbs.twimg.com/card_img/1376954823615074308/qz7_kijn?format=jpg&name=small'],https://twitter.com/cataperezcorrea/status/1377278707379896328
DesiderioP,@DesiderioP5,2021-03-31T15:14:22.000Z,"Apoyo con todo a la #4T, pero si debo decidir entre apoyar a las personas o las causas, desde luego que estaré con las causas. 
Apoyo la libertad de expresión y su defensa como lo hace #Articulo19, a tiempo que apoyó el debate de las ideas que con libertad se expresan.",,,1,,[],https://twitter.com/DesiderioP5/status/1377278102485790766
Sergio,@Sergio_Alzu,2021-03-31T14:59:46.000Z,"Excelente cierre de hocico a 
@lopezobrador_
, de esta reportera defendiendo a #Articulo19.
No sólo lo desmintió, también trapeo a #ElCostalDeMentiras y difamaciones 
@lopezobrador_The media could not be played.
Reload
Andrés Manuel
@lopezobrador_
Vamos hacia el objetivo de una sociedad con igualdad, democracia y libertades. Conferencia matutina.",,,1,1,"['https://pbs.twimg.com/card_img/1377892603019018240/96GwU2L1?format=jpg&name=orig', 'https://pbs.twimg.com/profile_images/1182076186719068162/94J_g-X2_mini.jpg']",https://twitter.com/Sergio_Alzu/status/1377274428229365760
Manuel Galeazzi,@ManuelGaleazziR,2021-03-31T14:59:02.000Z,"Ante cuestionamientos sobre la directora de 
@Notimex
 , 
@SanjuanaNotimex
 , el presidente 
@lopezobrador_
  dijo que “es una periodista consecuente. Se enfrentó a grupos de intereses creados"". #Artículo19 es financiada por empresas extranjeras, agregó 
@Notimex_TV
   #Mañanera1:42
20 views",,,,,[],https://twitter.com/ManuelGaleazziR/status/1377274241603756033
Poder Informativo,@pinformativomx,2021-03-31T14:52:32.000Z,"#Artículo19 pertenece al movimiento conservador que está en nuestra contra: #AMLO, al defender a Sanjuana Martínez, directora de #Notimex; a quien el gobierno de Estados Unidos señala por orquestar ataques contra periodistas.The media could not be played.
Reload",,,,,[],https://twitter.com/pinformativomx/status/1377272608085979137
Pilar Bernal,@PilarBernalNews,2021-03-16T06:56:10.000Z," Periodismo frente al sexismo 
                       
 
 Es el último informe de 
@RSF_ES
 del q hemos hablado en #Artículo19 en 
@EfectoDopplerR3
    

Aquí 
 lo puedes escuchar Efecto Doppler - Artículo 19: Periodistas frente al sexismo - 10/03/2021
Efecto Doppler - Artículo 19: Periodistas frente al sexismo - 10/03/2021
rtve.es",➡ 🎤 📹 💜 ✅,,1,2,['https://pbs.twimg.com/card_img/1376705906751180802/2IL_MLSb?format=jpg&name=240x240'],https://twitter.com/PilarBernalNews/status/1371716908865744901
TARA,@saintara_,2021-03-05T04:12:19.000Z,"#Artículo19 #COVIDCadena Política
@cadenapolitica
 · Mar 4
Francisco Vallejo, jefe de prensa de Murat, pide que corten el video en una entrevista.
@alejandromurat @GobOax #Oaxaca #Artículo19
1:05
296 views",❄,,,,['https://pbs.twimg.com/profile_images/1349708932986507265/HcFc1peU_mini.jpg'],https://twitter.com/saintara_/status/1367689404249239553
Noticias Énfasis,@enfasisnoticias,2021-02-05T02:20:00.000Z,"#México
#Niegan a ‘Góber Precioso’ #ArraigoDomiciliario
- Informó organización #Artículo19

#MarioMarín #GoberPrecioso #Nacional #NoticiasÉnfasisNiegan al 'Gober Precioso' arraigo domiciliario - Énfasis
Juez negó a Mario Marín, 'El Góber precioso', seguir su proceso en arraigo domiciliario, informó organización Artículo 19.
noticiasenfasis.com.mx",,,,,['https://pbs.twimg.com/card_img/1377859896377548808/lDIS2vaO?format=jpg&name=small'],https://twitter.com/enfasisnoticias/status/1357514279318999042
Almanaque,@AlmanaquePuebla,2021-02-04T23:17:27.000Z,La organización #Artículo19 informó que Mario Marín pidió seguir su proceso en arraigo domiciliario al asegurar que está enfermo del riñón y por miedo al coronavirus ,📰 🔥 🔥 📰 🙄,,,,['https://pbs.twimg.com/media/EtayP8yWQAACzTn?format=jpg&name=small'],https://twitter.com/AlmanaquePuebla/status/1357468339300360192
RSF España,@RSF_ES,2020-12-16T11:23:56.000Z,"En algunos países, informar es nadar a contracorriente. Los 
Premios RSF distinguen a medios y periodistas que 
desafían el discurso oficial y transforman comunidades
Con 
@alfarmada
, ESTA NOCHE a las 9h, en #Artículo19, la sección de 
@RSF_ES
 en 
@EfectoDopplerR3
 - 
@radio3_rne",🏅 📻,,1,4,['https://pbs.twimg.com/media/EpWvWidXMAsCN7Y?format=jpg&name=small'],https://twitter.com/RSF_ES/status/1339169383332065285
RSF España,@RSF_ES,2020-11-25T17:29:47.000Z,"ESTA NOCHE hay #Artículo19, la sección de 
@RSF_ES
 en 
@EfectoDopplerR3
 

@GenaroAndoain
 habla de Constancia de la Mora: aristócrata, divorciada, republicana, comunista y jefa de la censura responsable de corresponsales extranjeros en la Guerra Civil.

Pon 
@radio3_rne
 a las 21hEspacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,2,2,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1331651307174813702
@norabucio,@norabucio,2020-11-19T21:33:51.000Z,"Liberación de Cienfuegos muestra pacto de protección https://mvsnoticias.com/noticias/nacionales/liberacion-de-cienfuegos-muestra-pacto-de-proteccion/… #DefensaNacional #Articulo19 #SecretaríaDeGobernación #Audiomvservice #DDHH #JorgeParral #LeopoldoMaldonado #SalvadorCienfuegosZepedaLiberación de Cienfuegos muestra pacto de protección | MVS Noticias
Leopoldo Maldonado, director regional de Articulo 19, subrayó la urgencia de que el Estado Mexicano implemente una política que revierta la “necropolítica” | Información de las últimas noticias en...
mvsnoticias.com",,,,,['https://pbs.twimg.com/card_img/1376417721756360705/wMkSUxiW?format=jpg&name=small'],https://twitter.com/norabucio/status/1329538401511596032
Dıego dαvıη Chı,@SirDiegoChi,2020-11-15T17:40:29.000Z,"Pero luego cuando a #ElUniversal o #Reforma los llaman #PasquínInmundo, salen los dueños, editores y la derecha rancia a llorar “violencia” y “censura”, sale #Artículo19 a decir que las tergiversaciones vulgares, manipulación y #FakeNews es #LibertadDeExpresión Ale Garcia
@AlezitaAlvarez
 · Nov 15, 2020
Acabo de leer una nota del #Universal donde dice “López Gatell sabotea vacuna de covid” y ¿saben qué? Que terrible nota, después de perder minutos de mi vida leyendo historias de corredor no evidencia ningún saboteo, que malos periodistas tenemos, hablando de chismes",🙄,,,,['https://pbs.twimg.com/profile_images/1338230445864087552/M0pCZApN_mini.jpg'],https://twitter.com/SirDiegoChi/status/1328030122683731968
RSF España,@RSF_ES,2020-10-21T11:30:00.000Z,"‘Relaciones entre El Pentágono y la Presidencia’ es el libro que Alfonso Bauluz 
@GenaroAndoain
 trae esta semana a #Artículo19, el espacio de 
@RSF_ES
 en 
@EfectoDopplerR3
Para saber mucho más sobre las próximas elecciones en Estados Unidos, pon 
@radio3_rne
 ESTA NOCHE, a las 21hEspacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,2,1,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1318877190264659971
RSF España,@RSF_ES,2020-10-21T09:30:00.000Z,"¿Qué panorama se abre tras las elecciones estadounidenses?
> Alfonso Bauluz 
@GenaroAndoain
 desgrana las relaciones entre el Pentágono y los presidentes de EEUU y da las claves del día después
> ESTA NOCHE, 21h, #Artículo19: 
@RSF_ES
 en 
@EfectoDopplerR3
> Nos vemos en 
@radio3_rneEspacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,1,2,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1318846991368060928
RSF España,@RSF_ES,2020-09-29T17:00:00.000Z,"ESTE MIÉRCOLES, en 
@EfectoDopplerR3
, hay #Artículo19 de 
@RSF_ES
 / 21h 
@radio3_rne
Pilar Bernal @Desdemitele y Tomás Alcoverro 
@alcoverrobeirut
 hablan sobre el trabajo del corresponsal: ser ojos para tus lectores, acercar el mundo, despertar la curiosidad, sentir como un local...Espacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,3,7,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1310987706978058241
Ríodoce,@Riodoce_mx,2020-09-15T00:06:39.000Z,"Crecen exponencialmente las agresiones contra la prensa y continúan los asesinatos durante 2020: Artículo 19
#CDMX #Puebla #Oaxaca #Veracruz y #QuintanaRoo con más incidencia 
#Artículo19 #Prensa #LibertaddeExpresión #Article19
https://bit.ly/3ki4Hmu",,,,,['https://pbs.twimg.com/media/Eh6iLLuWAAIJwh2?format=jpg&name=small'],https://twitter.com/Riodoce_mx/status/1305659256784531456
Efecto Doppler,@EfectoDopplerR3,2020-09-02T13:25:18.000Z,"Comienza el juicio por los atentados de #CharlieHebdo e iniciamos hoy nuestra sección con 
@RSF_ES
 #Artículo19 para hablar de periodistas perseguidos, de corresponsales y, como no, de libros #LibertadDePrensa. Contamos con la presencia de 
@alfarmada
, a las 21:00 
@radio3_rne",,,20,32,['https://pbs.twimg.com/media/Eg6cPeXWoAIxC1H?format=jpg&name=small'],https://twitter.com/EfectoDopplerR3/status/1301149201259261953
DIARIO DE CUBA,@diariodecuba,2020-07-13T12:08:32.000Z,"La organización #Artículo19 critica el aumento de la #represión y la falta de #libertades en #Cuba en su más reciente #informe.Informe: El Covid-19 ha aumentado la desinformación del Gobierno a los cubanos y los riesgos para...
La organización #Artículo19 critica el aumento de la #represión y la falta de #libertades en #Cuba en su más reciente #informe.
diariodecuba.com",,1,8,3,['https://pbs.twimg.com/card_img/1375571649190371335/jp4uenwY?format=jpg&name=small'],https://twitter.com/diariodecuba/status/1282648101316997121
#RecuperemosPanamá,@RecuperemosPTY,2020-07-09T13:54:18.000Z,"FUNCIONARIO PÚBLICO 
La libertad de expresión está consagrada en el artículo 19 de la DUDH)
@UNHumanRights
 
#LibertadDeExpresión
#Articulo19
#LibertadDeOpinión
#LibertadDePensamiento
#CORRUPCIÓN
#PandemiaDeCorrupción 
#CasoOdebrecht
#COVIDー19 
PARTE 2From 
#RecuperemosPanamá",👇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1281219818855763968/pu/img/jPXu4fcQWem-t_AB.jpg'],https://twitter.com/RecuperemosPTY/status/1281225166392111104
R.E.A.L Human Rights,@realhumanrights,2020-06-12T14:27:36.000Z,#DerechosHumanos - #LibertadDeExpresión - Toda persona tiene derecho a la libertad de opinión y de expresión  -#DDHH #Artículo19 #UDHR,,,1,,['https://pbs.twimg.com/media/EaUYLkQWkAIH_sV?format=jpg&name=small'],https://twitter.com/realhumanrights/status/1271449073862807553
Yolanda Bear,@yolandabear,2020-06-03T23:12:30.000Z,"#FactorN 
@jesusaguilarslp
  y 
Paulina Gutiérrez - de #Articulo19 de  Reino Unido 
Dr. Miguel Lutzow Steiner - Director Salud Pública Edo. SLP
Paty Calvillo, Las noticias mas relevante
Ricardo Valle Mendez - El México que vieneFactor 96.1 on Facebook Watch
Iniciamos #FactorN con JESÚS AGUILAR y entrevista con: 
Paulina Gutiérrez - Oficial Legal del Programa Legal y Políticas en Artículo 19 Reino Unido
facebook.com",👉 🙌 👉,,,1,['https://pbs.twimg.com/card_img/1377860370501603333/gGWXBPYY?format=jpg&name=240x240'],https://twitter.com/yolandabear/status/1268319678394519559
ATR,@atrosiles,2020-06-03T08:45:54.000Z,...los donantes de #Artículo19 #ONG ,😶,,,,"['https://pbs.twimg.com/media/EZkzqLDWoAEAx27?format=jpg&name=small', 'https://pbs.twimg.com/media/EZkzqvYWAAAgDq4?format=jpg&name=small']",https://twitter.com/atrosiles/status/1268101592278016000
Jorge Moreno,@JorgeMo80252863,2020-05-24T19:22:20.000Z,"Replying to 
@JohnMAckerman
 @Signa_Lab
 and 
@article19mex#MrX Follow the money ¿Cómo están las finanzas, las cuentas del ITESO? ¿Y los impuestos de #Artículo19? ¿O son 'sin ánimo de lucro'? #OpenSocietyFoundations #Soros",,,,,[],https://twitter.com/JorgeMo80252863/status/1264637876991598593
Robert,@RobertCharro,2020-05-24T17:51:43.000Z,"Replying to 
@Revolucion3_0@Sigma_Lab
 y #articulo19 son de los que estan en #MexicanosAFavorDeLaCorrupcion",,,,,[],https://twitter.com/RobertCharro/status/1264615075089956866
Saúl Arellano,@saularellano,2020-05-13T14:06:47.000Z,"#Artículo19 reprueba el uso de #Bots por parte de la directiva de #Notimex Asi el uso de los medios públicos para destruir oponentes...ARTICLE 19 MX-CA
@article19mex
 · May 12, 2020
Con los hallazgos obtenidos sobre los ataques contra extrabajadores de @Notimex por parte de su directiva, la Oficina Internacional de @article19org se suma a las exigencias y reprueba el posible uso de recursos públicos para agredir a periodistas.

https://article19.org/resources/mexico-state-news-agency-of-mexico-coordinated-harassment-against-journalists-new-report/…",,,,1,['https://pbs.twimg.com/profile_images/1370434885760950273/dRZd-kFn_mini.jpg'],https://twitter.com/saularellano/status/1260572201243365382
Santa Remedios,@SantaRemedios,2020-05-13T03:20:02.000Z,"Es muy respetable que no confíen en Aristegui, pero no hay ningún motivo creo yo para dudar de #Articulo19",,,1,1,[],https://twitter.com/SantaRemedios/status/1260409439846313984
La Hoguera Mx,@LaHogueraMx,2020-04-23T01:19:03.000Z,"El organismo se manifestó por las declaraciones de #AMLO en su conferencia contra los medios de comunicación. #Artículo19 hace un llamado al presidente a no realizar declaraciones donde se estigmatice a la prensa.
@article19mex
 | 
@lopezobrador_
 | 
@CNDH
 |Artículo 19 pide a AMLO no estigmatizar a la prensa
lahoguera.mx",,,,,['https://pbs.twimg.com/ad_img/1253130040113577991/LtdOsJpC?format=jpg&name=small'],https://twitter.com/LaHogueraMx/status/1253131238078111745
hernandez miguel,@hernand57779685,2020-04-18T19:01:26.000Z,"No eres más que un #ViejoPendejo disfrazado de un triste comunicador 
@Javier_Alatorre
 luego andan de chillones con #Artículo19 porque los llaman #PrensaSicaria claro #NoDebesMorderLaManoQueTeDaDeTragar de 
@RicardoBSalinas
 que no es más que un #GusanoGolpistaAzteca Noticias
@AztecaNoticias
 · Apr 17, 2020
Como todas las noches, el subsecretario de Salud, Hugo López-Gatell encabezó la conferencia sobre el #Covid_19 en México. Pero sus cifras y sus conferencias ya se volvieron irrelevantes. Es más, se lo decimos con todas sus palabras, ya no le haga caso a Hugo López-Gatell.",,,,,"['https://pbs.twimg.com/profile_images/1331841499743469568/J3tjXurx_mini.jpg', 'https://pbs.twimg.com/media/EV25Z9IWkAAkWKW.jpg']",https://twitter.com/hernand57779685/status/1251586655523307525
hernandez miguel,@hernand57779685,2020-04-16T16:23:29.000Z,"Hasta cuándo 
@CNDH
 #Artículo19  luego no te gusta que les digan #prensasicaria a la #prensasicariaEl Chairo de Chairos Comunista
@ChairoMexicano
 · Apr 16, 2020
Ojo aquí @M_OlgaSCordero @SEGOB_mx twitter.com/jgnaredo/statu…",,,,,['https://pbs.twimg.com/profile_images/1305347782694170624/qxx0L-Uo_mini.jpg'],https://twitter.com/hernand57779685/status/1250822130310184969
Opinión La Silla Rota,@OpinionLSR,2020-01-23T08:30:00.000Z,"Recordemos que a pocos meses de que inició la #LXIVLegislatura, se aprobó una reforma al #Artículo19 constitucional para ampliar significativamente el catálogo de delitos que ameritan prisión preventiva oficiosa. 
 @agus_castilla
 https://lasillarota.com/cuidado-con-el-populismo-penal/354901…",✍,,2,1,['https://pbs.twimg.com/media/EO7AJjlUUAAwlDb?format=jpg&name=small'],https://twitter.com/OpinionLSR/status/1220262391599886337
Zona Franca Noticias,@ZonaFrancaMX,2019-11-19T16:05:30.000Z,"#PorSiTeLoPerdiste #Política y #Sociedad 
 | Pdheg ha sido inconsistente frente a las agresiones contra periodistas: activista #agresiones #Artículo19 #Local

#Entérate 
 https://zonafranca.mx/politica-sociedad/advierte-academico-inconsistencia-de-la-pdheg-frente-a-las-agresiones-contra-periodistas?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter…",📌 👉,,,,['https://pbs.twimg.com/media/EJv3F_mWkAEtetN?format=jpg&name=small'],https://twitter.com/ZonaFrancaMX/status/1196821810223996928
CHAIRO_4T_NICANOR,@niknor1974,2019-11-07T04:06:30.000Z,"Y dónde están los #Artículo19 ? Si eso lo hubiera dicho 
@lopezobrador_
  ya estarían haciendo una hoguera 
 la prensa fifíFrom 
Ruido en la Red",🔥,,1,1,['https://pbs.twimg.com/ext_tw_video_thumb/1192185702664019969/pu/img/iJdKtVfdns4JFNJN.jpg'],https://twitter.com/niknor1974/status/1192292213730009088
AgenciadeNoticiasSLP,@AgenciadeNSLP,2019-10-28T20:30:41.000Z,"#Artículo19 exhorta a Xavi Nava que se pronuncie sobre agresiones de su vocero y diseñadora en contra de periodistas https://agenciadenoticiasslp.com/2019/10/28/articulo19-exhorta-a-xavi-nava-que-se-pronuncie-sobre-agresiones-de-su-vocero-y-disenadora-en-contra-de-periodistas/…The following media includes potentially sensitive content. Change settings
View",,,,,[],https://twitter.com/AgenciadeNSLP/status/1188916014651760643
Así Las Cosas,@asilascosasw,2019-10-25T13:12:32.000Z,"¿Qué ocurre con la revista Proceso? Una censura previa 
@anaruelas
 de #Artículo19 nos explica en #AsíLasCosasW
http://bit.ly/WRadioAlAire",,1,13,10,['https://pbs.twimg.com/ext_tw_video_thumb/1187718458605232128/pu/img/HKDAQ1xKRjmkD9vd.jpg'],https://twitter.com/asilascosasw/status/1187718587433279488
Opinión La Silla Rota,@OpinionLSR,2019-08-10T00:45:00.000Z,"Es alarmante que en lo que va de la actual administración han asesinado al menos 10 periodistas de acuerdo con cifras de #Artículo19 y #ReporterosSinFronteras 
 @joelsas
 @INAImexico
 http://bit.ly/2YuSzYK",✍,,1,1,['https://pbs.twimg.com/media/EBdxmw2XkAArOm1?format=jpg&name=small'],https://twitter.com/OpinionLSR/status/1159988984887545856
Opinión La Silla Rota,@OpinionLSR,2019-08-09T00:45:00.000Z,"Es alarmante que en lo que va de la actual administración han asesinado al menos 10 periodistas de acuerdo con cifras de #Artículo19 y #ReporterosSinFronteras 
 @joelsas
 @INAImexico
 @LSRVeracruz
 http://bit.ly/2YuSzYK",✍,,1,,['https://pbs.twimg.com/media/EBdxIz4XUAE752N?format=jpg&name=small'],https://twitter.com/OpinionLSR/status/1159626597290274816
Zona Franca Noticias,@ZonaFrancaMX,2019-08-07T14:08:13.000Z,"#PorSiTeLoPerdiste #Política y #Sociedad 
 | Riesgos de violación a la libertad de prensa están vivos en el delito de ‘halconeo’, insisite Artículo 19 #Article19 #Artículo19 #CódigoPenal

#Entérate 
 https://zonafranca.mx/politica-sociedad/riesgos-de-violacion-a-la-libertad-de-prensa-estan-vivos-en-el-delito-de-halconeo-insisite-articulo-19?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter…",📌 👉,,,,['https://pbs.twimg.com/media/EBX26CMWkAkb7QR?format=jpg&name=small'],https://twitter.com/ZonaFrancaMX/status/1159103957475766273
W Radio México,@WRADIOMexico,2019-07-23T12:48:10.000Z,"AL AIRE 
@asilascosasw
 | La organización 
@article19mex
 , reportó el ataque a la periodista 
@lydiacachosi
 : robaron material de trabajo y envenenaron a sus perras.
Ana Cristina Ruelas (
@anaruelas
 ) , directora regional  de #Artículo19  en #AsíLasCosasW
http://bit.ly/WRadioAlAire",,1,4,1,['https://pbs.twimg.com/media/EAKUvWrX4AEAsXa?format=jpg&name=small'],https://twitter.com/WRADIOMexico/status/1153647997395374081
Iván Uranga,@CompaRevolucion,2019-04-01T13:12:11.000Z,"En el clima de prensa “fifí” aumentan 20% las agresiones a periodistas. Autor: Rogelio Hernández López en www.julio http://astillero.com vía 
@julioastillero
 
#Artículo19 pide a AMLO que adopte un discurso que evite la violencia.En el clima de prensa “fifí” aumentan 20% las agresiones a periodistas. Autor: Rogelio Hernández...
Faltan elementos para poder asegurar que las constantes referencias presidenciales a la prensa “fifí” alimentan más esa atmósfera nacional adversa que,
julioastillero.com",,,3,3,['https://pbs.twimg.com/card_img/1375558640371924994/TV8gK5FE?format=jpg&name=small'],https://twitter.com/CompaRevolucion/status/1112704211446190080
R.E.A.L Human Rights,@realhumanrights,2019-03-31T21:39:44.000Z,"#Comunista #Cuba-política y nacional arrestan a 
@DamasdBlanco
 Asunción Carrillo Hdz a la salida d su casa camino a Iglesia- #DamasDeBlanco-#LibertadReligiosa,#LibertadDeExpresion forman parte de #DerechosHumanos universales, #DDHR #Aartículo18, #Artículo19 Cuba para Todos
@cuba_todos
 · Mar 31, 2019
#Cuba Policía política y nacional arrestan a la @DamasdBlanco Asunción Carrillo Hdz a la salida d su casa camino a Iglesia d #Colón Matanzas este domingo para orar x la libertad d ls presos políticos 2hrs después liberada ",,,,,"['https://pbs.twimg.com/media/D3BJJQ7XQAEb4ZG?format=jpg&name=small', 'https://pbs.twimg.com/profile_images/1212891803101384704/9uUWj_nn_mini.jpg', 'https://pbs.twimg.com/media/D3AkrJvW0AAsREp?format=jpg&name=small', 'https://pbs.twimg.com/media/D3Amd62WoAIq-fR?format=jpg&name=small']",https://twitter.com/realhumanrights/status/1112469551701213184
e-veracruz.mx,@econsulta_ver,2019-02-26T04:45:03.000Z,"#PERIODISMO | Los casos de agresiones contra #periodistas mantienen un índice de #impunidad del 99.13% por la ineficiencia de las autoridades,  acusó #Artículo19 https://bit.ly/2H2XaHR",,,,1,[],https://twitter.com/econsulta_ver/status/1100255397804421120
@norabucio,@norabucio,2019-02-26T02:27:14.000Z,"Impunidad en crímenes contra periodistas, denuncia Artículo 19 https://mvsnoticias.com/noticias/nacionales/impunidad-en-crimenes-contra-periodistas-denuncia-articulo-19/… #AndrésManuelLópezObrador #Articulo19 #LibertadDeExpresión #EnriquePeñaNieto #Feadle #FelipeCalderón #FiscalíaEspecialParaLaAtenciónDeDelitos",,,,,[],https://twitter.com/norabucio/status/1100220714706182144
La Jornada San Luis,@JornadaSanLuis,2019-02-20T04:50:03.000Z,"En polémica sesión, diputados aprueban reforma al #Artículo19 http://ow.ly/RvZr30nLmPg",,,,,['https://pbs.twimg.com/media/Dz0sD02WwAAwtvh?format=jpg&name=small'],https://twitter.com/JornadaSanLuis/status/1098082330021937153
revistatyt,@revistatyt,2019-02-20T04:26:08.000Z,".
@Mx_Diputados
 aprueba dictamen que reforma el #Artículo19, ampliando en catálogo de delitos graves e incluyendo en éste el #RoboATransporteDeCarga 
http://bit.ly/2GvC9py",👉,,3,6,['https://pbs.twimg.com/media/Dz0mlMOW0AAlEm1?format=jpg&name=small'],https://twitter.com/revistatyt/status/1098076311023689729
Noticias Congreso,@NoticiaCongreso,2019-02-19T20:50:42.000Z,"#SesiónDiputados En votación económica se acepta el procedimiento mencionado por la Mesa Directiva en relación a la discusión del dictamen con proyecto de decreto por el que se reforma el #Artículo19 de la Constitución, en materia de #PrisiónPreventivaOficiosa",,1,,1,['https://pbs.twimg.com/media/Dzy-Tf1WsAAGcRQ?format=jpg&name=small'],https://twitter.com/NoticiaCongreso/status/1097961696587669504
Noticias Congreso,@NoticiaCongreso,2019-02-19T20:45:08.000Z,"#SesiónDiputados Inicia discusión del Dictamen de la Comisión de Puntos Constitucionales, con proyecto de decreto por el que se reforma el #Artículo19 de la Constitución Política de los Estados Unidos Mexicanos, en materia de #PrisiónPreventivaOficiosa",,1,5,7,['https://pbs.twimg.com/media/Dzy8q6bW0AEAGr0?format=jpg&name=medium'],https://twitter.com/NoticiaCongreso/status/1097960298697367553
JerOnymus (Davos Galván),@JerOnymus,2019-02-19T17:46:49.000Z,"Desbandada del 
@PRDMexico
 en la Cámara de #Diputados... 9 legisladores encabezados por el ahora ex coordinador Ricardo Gallardo dejan la bancada previo a votación del #Artículo19",,,3,4,['https://pbs.twimg.com/ext_tw_video_thumb/1097915305425133569/pu/img/OrmRW9e-ftP0R0iH.jpg'],https://twitter.com/JerOnymus/status/1097915423712980992
revistatyt,@revistatyt,2019-02-07T23:38:41.000Z,"#EstaTarde 
@Mx_Diputados
 llevará a cabo la Mesa 2 en las audiencias públicas donde se discute la reforma al #artículo19, que ampliaría el catálogo de #DelitosGraves. El #RoboATransporte es uno de los delitos que 
@senadomexicano
 incluyó en la iniciativa y que diputados eliminaron",,,3,10,['https://pbs.twimg.com/media/Dy1xseHVsAAxbhY?format=jpg&name=small'],https://twitter.com/revistatyt/status/1093655319018799104
Noticias Congreso,@NoticiaCongreso,2019-02-07T00:01:09.000Z,¿Sabías que las reformas al #Artículo19 buscan ampliar el número de delitos que ameritan #PrisiónPreventiva de oficio?,,,1,4,['https://pbs.twimg.com/media/Dyws1nkU8AA4sto?format=jpg&name=medium'],https://twitter.com/NoticiaCongreso/status/1093298584114610178
revistatyt,@revistatyt,2019-02-06T23:50:45.000Z,".
@mario_delgado
, Coordinador de la bancada de 
@DiputadosMorena
, afirmó que acordaron avalar la reforma al #Artículo19 para que sean nueve los delitos que ameritan prisión preventiva oficiosa #DelitosGraves, incluyendo al #RoboAlTransporte de carga 
http://bit.ly/2MSNgcF",👉,,2,7,['https://pbs.twimg.com/media/DywqoneU0AM1Sm0?format=jpg&name=small'],https://twitter.com/revistatyt/status/1093295965149237251
Milthon Robles,@milthrobles,2019-01-19T12:38:05.000Z,"#LibertadDeExpresión #Libertaddeprensa #articulo19 #NoalaleyMordazaMilthon Robles
@milthrobles
 · Jan 19, 2019
En los últimos años desde la llegada de Donald Trump a la presidencia de los Estados Unidos la censura y la persecución a periodistas y comunicadores sociales… https://instagram.com/p/Bs0OgJXHIuLWcjK7LGxBCJa871fsYxSkqXVOO40/?utm_source=ig_twitter_share&igshid=6xkj3vww4ngr…",,,,,['https://pbs.twimg.com/profile_images/1242777204490149890/rjZQOKQm_mini.jpg'],https://twitter.com/milthrobles/status/1086603701723242497
